Name,Start,End,Activity
Priyanka,06/Apr/23 01:07 PM,25/Jun/23 10:43 AM,Remote Inspection
Ravi,23/May/23 08:19 AM,01/Jun/23 03:31 AM,Call
Ravi,30/Aug/23 10:43 AM,02/May/23 10:43 AM,Remote Inspection
Sharan,11/Jul/23 08:19 PM,01/Sep/23 08:19 AM,Fund raising
Deepti,10/Aug/23 03:31 AM,07/Apr/23 01:07 AM,Call
Priyanka,30/Mar/23 10:43 AM,26/May/23 01:07 PM,Business Development
Jyoti,10/May/23 10:43 PM,28/Jun/23 10:43 AM,Podcast
Priyanka,23/Aug/23 08:19 AM,21/Sep/23 01:07 AM,Podcast
Priyanka,18/Jul/23 10:43 PM,02/Sep/23 08:19 AM,Updates
Deepti,28/Sep/23 08:19 PM,26/Jun/23 05:55 AM,Updates
Ravi,26/Jun/23 03:31 AM,18/Aug/23 10:43 AM,Reporting
Ravi,17/Jul/23 05:55 PM,19/Apr/23 01:07 PM,Updates
Jyoti,01/Apr/23 01:07 AM,26/Aug/23 05:55 AM,Updates
Jyoti,21/Aug/23 03:31 PM,15/Jul/23 10:43 AM,Call
Jyoti,12/Apr/23 03:31 AM,26/May/23 03:31 PM,Remote Inspection
Jyoti,12/Jul/23 08:19 PM,26/Jun/23 05:55 AM,Reply to Customers
Sharan,14/Aug/23 05:55 AM,07/Sep/23 01:07 AM,Inspection
Deepti,05/Jun/23 01:07 AM,14/May/23 05:55 PM,Fund raising
Priyanka,31/Aug/23 01:07 AM,16/Apr/23 01:07 AM,Podcast
Priyanka,27/Apr/23 01:07 AM,28/Apr/23 01:07 AM,Podcast
Jyoti,23/Jun/23 10:43 AM,06/Jun/23 10:43 PM,Podcast
Ravi,23/Apr/23 10:43 AM,01/Jul/23 03:31 PM,Reply to Customers
Deepti,16/Jun/23 05:55 AM,10/Oct/23 01:07 AM,Call
Sharan,23/Jul/23 05:55 PM,09/Aug/23 08:19 AM,Call
Ravi,01/Oct/23 01:07 AM,06/May/23 10:43 PM,Updates
Priyanka,22/May/23 08:19 PM,18/May/23 10:43 AM,Send Email
Jyoti,09/Apr/23 08:19 PM,13/Jun/23 01:07 PM,Remote Inspection
Priyanka,25/May/23 01:07 AM,24/Sep/23 05:55 PM,Inspection
Sharan,21/Aug/23 03:31 AM,24/Sep/23 03:31 PM,Reporting
Priyanka,29/Apr/23 01:07 AM,12/Jun/23 03:31 PM,Reply to Customers
Priyanka,28/Apr/23 05:55 PM,09/Sep/23 03:31 PM,Updates
Ravi,27/Jul/23 01:07 AM,13/Jul/23 01:07 PM,Fund raising
Ravi,27/Jun/23 10:43 PM,07/May/23 08:19 PM,Inspection
Deepti,29/Sep/23 10:43 AM,12/Aug/23 03:31 AM,Reply to Customers
Jyoti,30/May/23 03:31 AM,31/May/23 10:43 PM,Send Email
Sharan,06/Jun/23 10:43 AM,05/May/23 01:07 AM,Remote Inspection
Ravi,19/Aug/23 08:19 AM,26/May/23 10:43 PM,Podcast
Ravi,10/Aug/23 05:55 PM,07/Jun/23 08:19 PM,Reporting
Priyanka,26/May/23 10:43 AM,17/Jun/23 01:07 PM,Updates
Priyanka,08/Jun/23 08:19 PM,08/Jul/23 05:55 PM,Send Email
Deepti,05/Jul/23 05:55 PM,10/Sep/23 03:31 AM,Call
Ravi,02/Jul/23 01:07 AM,14/Jun/23 01:07 PM,Send Email
Priyanka,30/Mar/23 03:31 AM,14/Jul/23 10:43 AM,Inspection
Sharan,18/Jul/23 03:31 AM,09/Jun/23 05:55 PM,Podcast
Priyanka,17/Aug/23 03:31 AM,30/Aug/23 08:19 AM,Reply to Customers
Ravi,09/Aug/23 03:31 PM,10/Apr/23 10:43 AM,Remote Inspection
Priyanka,30/Jul/23 01:07 AM,07/Sep/23 03:31 AM,Updates
Priyanka,20/Sep/23 03:31 AM,10/Sep/23 08:19 AM,Call
Priyanka,26/Jul/23 03:31 PM,02/Jul/23 08:19 PM,Podcast
Jyoti,27/Sep/23 05:55 PM,07/May/23 10:43 PM,Remote Inspection
Priyanka,04/Jul/23 01:07 AM,07/May/23 01:07 PM,Reporting
Deepti,14/Jun/23 05:55 AM,28/Sep/23 08:19 PM,Podcast
Sharan,29/Jun/23 05:55 AM,27/Aug/23 10:43 PM,Podcast
Sharan,27/Apr/23 10:43 AM,06/May/23 10:43 AM,Fund raising
Sharan,04/Oct/23 08:19 PM,03/Jun/23 05:55 AM,Updates
Sharan,13/Sep/23 05:55 PM,13/Aug/23 03:31 PM,Reply to Customers
Jyoti,24/Apr/23 05:55 PM,05/May/23 05:55 PM,Reporting
Ravi,02/May/23 05:55 AM,19/Sep/23 08:19 PM,Remote Inspection
Ravi,15/Jul/23 08:19 AM,02/Jun/23 05:55 PM,Reporting
Priyanka,14/Sep/23 10:43 PM,12/Apr/23 01:07 PM,Inspection
Priyanka,22/Sep/23 05:55 PM,19/Jun/23 08:19 AM,Reporting
Ravi,06/Oct/23 05:55 AM,16/Sep/23 01:07 AM,Reporting
Priyanka,29/Jun/23 10:43 PM,03/Oct/23 03:31 AM,Call
Deepti,07/Sep/23 08:19 PM,11/Aug/23 05:55 PM,Inspection
Ravi,28/Sep/23 01:07 PM,09/May/23 08:19 PM,Fund raising
Ravi,23/Sep/23 05:55 AM,17/Aug/23 01:07 AM,Podcast
Ravi,18/Aug/23 10:43 PM,22/Jul/23 10:43 PM,Inspection
Jyoti,11/Jul/23 03:31 AM,03/May/23 08:19 AM,Updates
Ravi,26/Sep/23 05:55 AM,05/May/23 05:55 AM,Reporting
Sharan,01/Jul/23 03:31 AM,01/Jul/23 05:55 PM,Remote Inspection
Jyoti,24/Jun/23 03:31 PM,15/Jun/23 01:07 AM,Send Email
Sharan,17/Aug/23 10:43 AM,14/Apr/23 05:55 PM,Podcast
Ravi,27/Apr/23 10:43 PM,10/Apr/23 01:07 PM,Updates
Priyanka,14/Jul/23 05:55 PM,17/Apr/23 10:43 PM,Updates
Ravi,03/Jun/23 05:55 AM,25/Apr/23 03:31 PM,Reply to Customers
Sharan,30/Aug/23 10:43 PM,29/Sep/23 01:07 PM,Updates
Priyanka,15/Apr/23 10:43 PM,26/Sep/23 01:07 AM,Podcast
Ravi,06/Oct/23 08:19 PM,10/Aug/23 03:31 PM,Call
Jyoti,15/Apr/23 10:43 AM,24/Aug/23 03:31 PM,Business Development
Priyanka,12/Jul/23 08:19 AM,16/Apr/23 03:31 PM,Podcast
Priyanka,19/Jul/23 08:19 PM,19/Jul/23 05:55 PM,Podcast
Jyoti,28/Jun/23 08:19 AM,16/Apr/23 10:43 PM,Call
Ravi,18/Aug/23 01:07 AM,02/Jul/23 10:43 PM,Updates
Jyoti,07/Jul/23 01:07 PM,09/Jun/23 01:07 PM,Reply to Customers
Deepti,20/Jun/23 05:55 PM,26/Jun/23 08:19 AM,Send Email
Ravi,18/Jun/23 10:43 PM,21/Jun/23 10:43 AM,Reply to Customers
Sharan,20/Sep/23 01:07 AM,06/Jul/23 10:43 PM,Fund raising
Sharan,02/May/23 08:19 PM,13/Jul/23 03:31 PM,Fund raising
Ravi,20/Jun/23 10:43 AM,16/Sep/23 08:19 PM,Call
Sharan,09/Aug/23 03:31 PM,13/Jul/23 10:43 PM,Fund raising
Ravi,04/Jun/23 08:19 PM,24/Apr/23 03:31 PM,Fund raising
Jyoti,05/Oct/23 05:55 PM,13/May/23 01:07 AM,Call
Sharan,21/May/23 03:31 PM,08/Sep/23 08:19 AM,Remote Inspection
Sharan,03/Jun/23 08:19 PM,21/May/23 03:31 AM,Reporting
Ravi,16/Aug/23 08:19 PM,24/Jul/23 03:31 PM,Updates
Jyoti,02/Apr/23 08:19 PM,17/Jun/23 03:31 AM,Send Email
Jyoti,23/Jul/23 10:43 PM,23/Sep/23 08:19 PM,Reply to Customers
Jyoti,16/May/23 03:31 AM,29/Sep/23 05:55 PM,Inspection
Priyanka,15/Apr/23 03:31 AM,13/May/23 01:07 AM,Reply to Customers
Jyoti,16/Aug/23 10:43 PM,12/Jun/23 10:43 AM,Reporting
Sharan,14/Oct/23 10:43 PM,14/Apr/23 08:19 PM,Updates
Ravi,13/Apr/23 03:31 AM,31/Aug/23 10:43 PM,Business Development
Jyoti,05/Aug/23 03:31 PM,14/Jul/23 01:07 AM,Updates
Ravi,07/Sep/23 05:55 PM,29/Aug/23 01:07 AM,Podcast
Jyoti,02/Apr/23 10:43 PM,29/Jun/23 01:07 PM,Inspection
Deepti,06/Jul/23 01:07 PM,03/Jun/23 08:19 AM,Inspection
Ravi,27/Jul/23 08:19 PM,22/Apr/23 03:31 AM,Remote Inspection
Priyanka,04/Aug/23 03:31 PM,11/Jul/23 08:19 PM,Business Development
Sharan,10/Oct/23 03:31 AM,03/Apr/23 01:07 PM,Call
Sharan,16/Jun/23 03:31 PM,15/Aug/23 05:55 PM,Inspection
Deepti,26/Aug/23 08:19 AM,05/Oct/23 03:31 PM,Business Development
Priyanka,31/Mar/23 10:43 PM,06/Oct/23 01:07 PM,Business Development
Ravi,22/Aug/23 03:31 AM,07/Sep/23 05:55 AM,Business Development
Jyoti,19/Sep/23 03:31 PM,03/Jun/23 05:55 AM,Inspection
Priyanka,19/May/23 01:07 AM,04/Sep/23 05:55 AM,Podcast
Priyanka,07/Apr/23 01:07 AM,25/Jul/23 08:19 AM,Call
Ravi,01/Jun/23 01:07 AM,02/Aug/23 05:55 PM,Podcast
Deepti,05/Apr/23 08:19 AM,18/Aug/23 05:55 AM,Fund raising
Priyanka,03/Apr/23 08:19 AM,11/Apr/23 10:43 AM,Fund raising
Ravi,19/Aug/23 10:43 AM,26/Apr/23 10:43 AM,Remote Inspection
Sharan,28/Sep/23 08:19 PM,06/Oct/23 08:19 AM,Inspection
Priyanka,19/Apr/23 08:19 PM,21/May/23 05:55 AM,Call
Priyanka,09/Aug/23 03:31 AM,23/Jul/23 08:19 AM,Reporting
Jyoti,09/Jul/23 10:43 AM,15/Sep/23 10:43 PM,Send Email
Deepti,11/Apr/23 05:55 AM,18/Apr/23 01:07 AM,Remote Inspection
Deepti,01/Jun/23 01:07 PM,19/Apr/23 01:07 AM,Business Development
Ravi,15/May/23 08:19 AM,27/Aug/23 01:07 AM,Remote Inspection
Sharan,06/Jun/23 01:07 PM,01/Apr/23 03:31 AM,Business Development
Deepti,12/Apr/23 08:19 PM,16/Apr/23 10:43 PM,Fund raising
Priyanka,30/May/23 05:55 AM,05/Oct/23 01:07 AM,Call
Jyoti,12/May/23 10:43 AM,25/Jun/23 05:55 PM,Remote Inspection
Deepti,10/Jul/23 01:07 AM,01/Apr/23 10:43 PM,Business Development
Ravi,25/Jun/23 01:07 PM,14/Jun/23 05:55 AM,Fund raising
Sharan,30/Sep/23 10:43 PM,26/Apr/23 01:07 AM,Call
Deepti,16/May/23 01:07 AM,19/May/23 01:07 AM,Inspection
Priyanka,13/Sep/23 10:43 PM,20/Sep/23 10:43 AM,Remote Inspection
Jyoti,12/Apr/23 08:19 AM,12/Oct/23 01:07 AM,Updates
Priyanka,13/Jul/23 08:19 PM,23/Apr/23 08:19 PM,Podcast
Priyanka,24/Aug/23 03:31 PM,27/May/23 03:31 AM,Updates
Jyoti,03/Jun/23 08:19 AM,17/Apr/23 05:55 PM,Podcast
Sharan,30/Jul/23 05:55 AM,25/May/23 10:43 AM,Send Email
Ravi,30/Sep/23 03:31 AM,09/Aug/23 08:19 PM,Inspection
Jyoti,18/Apr/23 01:07 PM,08/Aug/23 08:19 PM,Inspection
Priyanka,17/Jul/23 05:55 PM,02/Jun/23 03:31 AM,Business Development
Jyoti,01/Jul/23 10:43 PM,30/Aug/23 01:07 PM,Fund raising
Jyoti,25/Apr/23 08:19 AM,01/Oct/23 05:55 PM,Business Development
Jyoti,31/Jul/23 08:19 AM,07/Oct/23 05:55 AM,Updates
Priyanka,15/Sep/23 03:31 PM,24/Jun/23 01:07 PM,Podcast
Priyanka,07/Aug/23 03:31 AM,20/Jul/23 10:43 AM,Call
Sharan,24/Jun/23 01:07 AM,19/May/23 05:55 AM,Updates
Deepti,10/Jul/23 10:43 AM,12/Apr/23 08:19 PM,Business Development
Deepti,22/Jul/23 10:43 AM,23/Jun/23 03:31 PM,Call
Ravi,22/Jul/23 08:19 AM,01/Oct/23 10:43 AM,Podcast
Jyoti,17/Jul/23 08:19 AM,24/Aug/23 10:43 PM,Reply to Customers
Ravi,15/Apr/23 10:43 PM,10/Sep/23 10:43 PM,Podcast
Sharan,27/Sep/23 03:31 AM,10/Oct/23 01:07 AM,Fund raising
Sharan,19/Jun/23 10:43 PM,15/Oct/23 01:07 AM,Business Development
Priyanka,21/Jun/23 10:43 AM,21/Apr/23 08:19 AM,Updates
Ravi,14/Apr/23 08:19 PM,30/Aug/23 05:55 AM,Fund raising
Ravi,19/May/23 08:19 AM,21/Aug/23 05:55 AM,Business Development
Priyanka,13/Oct/23 08:19 AM,07/Aug/23 03:31 PM,Inspection
Priyanka,16/Jun/23 01:07 PM,31/Jul/23 05:55 AM,Reporting
Deepti,19/May/23 01:07 PM,24/Aug/23 10:43 PM,Reply to Customers
Priyanka,04/May/23 05:55 PM,11/Sep/23 03:31 PM,Reply to Customers
Jyoti,19/Apr/23 05:55 PM,16/Aug/23 05:55 PM,Remote Inspection
Jyoti,15/May/23 08:19 PM,30/Sep/23 10:43 PM,Inspection
Ravi,21/Apr/23 01:07 AM,20/Jun/23 10:43 PM,Business Development
Ravi,03/Aug/23 01:07 AM,07/Jun/23 03:31 PM,Podcast
Sharan,07/Aug/23 08:19 PM,10/Jul/23 05:55 AM,Inspection
Ravi,13/Jul/23 08:19 AM,30/Sep/23 01:07 PM,Fund raising
Priyanka,22/Jun/23 08:19 AM,30/Sep/23 03:31 AM,Remote Inspection
Jyoti,28/Aug/23 10:43 PM,23/May/23 10:43 AM,Call
Ravi,20/Aug/23 01:07 AM,05/Oct/23 01:07 AM,Reply to Customers
Jyoti,15/Oct/23 05:55 AM,22/May/23 05:55 PM,Send Email
Priyanka,06/May/23 10:43 AM,11/May/23 01:07 AM,Business Development
Sharan,13/Apr/23 08:19 PM,17/Apr/23 05:55 PM,Inspection
Jyoti,14/Jul/23 10:43 PM,13/Jul/23 10:43 PM,Remote Inspection
Priyanka,15/Apr/23 08:19 AM,30/Apr/23 05:55 AM,Inspection
Jyoti,20/May/23 01:07 PM,09/Jul/23 08:19 AM,Reply to Customers
Deepti,28/May/23 10:43 AM,10/May/23 08:19 PM,Remote Inspection
Deepti,18/Jun/23 08:19 PM,28/Aug/23 05:55 AM,Inspection
Jyoti,22/May/23 01:07 AM,25/May/23 01:07 PM,Send Email
Priyanka,16/Apr/23 01:07 PM,09/Jul/23 03:31 PM,Remote Inspection
Priyanka,10/May/23 10:43 PM,14/May/23 05:55 PM,Fund raising
Jyoti,05/Aug/23 08:19 PM,03/Oct/23 03:31 PM,Remote Inspection
Priyanka,24/Jun/23 10:43 PM,07/Sep/23 10:43 PM,Updates
Deepti,20/Aug/23 03:31 AM,25/Jun/23 05:55 AM,Reply to Customers
Deepti,20/Apr/23 05:55 PM,01/Sep/23 03:31 AM,Fund raising
Deepti,05/May/23 03:31 AM,20/May/23 05:55 PM,Remote Inspection
Sharan,26/Jul/23 05:55 PM,07/Aug/23 10:43 AM,Inspection
Jyoti,18/Jun/23 03:31 AM,15/Aug/23 10:43 PM,Fund raising
Sharan,17/Jun/23 03:31 PM,13/Apr/23 08:19 AM,Inspection
Priyanka,11/May/23 08:19 PM,02/Jun/23 10:43 AM,Send Email
Deepti,23/Sep/23 03:31 PM,26/May/23 05:55 PM,Remote Inspection
Ravi,18/Apr/23 01:07 PM,12/Oct/23 08:19 PM,Podcast
Ravi,11/Oct/23 10:43 AM,30/Aug/23 03:31 AM,Send Email
Sharan,29/Jun/23 05:55 AM,16/Aug/23 08:19 PM,Updates
Deepti,23/Jun/23 08:19 AM,12/Jul/23 10:43 AM,Inspection
Deepti,18/Sep/23 05:55 AM,25/Jun/23 08:19 PM,Business Development
Deepti,29/Apr/23 08:19 AM,13/Sep/23 01:07 PM,Updates
Ravi,30/Jun/23 08:19 AM,11/Aug/23 08:19 AM,Call
Jyoti,23/Jun/23 01:07 PM,06/Sep/23 08:19 AM,Remote Inspection
Sharan,03/Aug/23 08:19 PM,15/Aug/23 05:55 AM,Reply to Customers
Sharan,15/Jun/23 03:31 AM,15/Jul/23 05:55 AM,Reply to Customers
Jyoti,04/Apr/23 03:31 PM,07/Jun/23 03:31 PM,Call
Ravi,29/Apr/23 08:19 PM,08/Oct/23 03:31 AM,Inspection
Priyanka,15/May/23 10:43 AM,13/Aug/23 01:07 AM,Call
Jyoti,09/Jun/23 05:55 AM,09/Jun/23 05:55 AM,Fund raising
Deepti,13/Jun/23 01:07 PM,28/Jul/23 03:31 AM,Updates
Priyanka,26/Aug/23 05:55 AM,16/Jul/23 10:43 PM,Podcast
Ravi,20/Apr/23 01:07 AM,07/Oct/23 01:07 AM,Podcast
Sharan,27/Sep/23 05:55 PM,09/Aug/23 01:07 AM,Podcast
Priyanka,13/May/23 05:55 AM,18/Aug/23 10:43 PM,Updates
Deepti,11/May/23 10:43 PM,22/Aug/23 10:43 AM,Reporting
Jyoti,20/Jul/23 01:07 AM,15/May/23 08:19 PM,Reply to Customers
Priyanka,08/Oct/23 01:07 AM,13/Apr/23 01:07 AM,Call
Ravi,27/Jun/23 10:43 AM,17/Aug/23 01:07 AM,Reporting
Ravi,21/Jun/23 01:07 PM,03/Jun/23 08:19 PM,Business Development
Ravi,11/Jun/23 05:55 PM,08/Apr/23 01:07 AM,Reply to Customers
Sharan,04/Sep/23 08:19 PM,15/Apr/23 01:07 AM,Fund raising
Deepti,03/Sep/23 10:43 PM,19/Aug/23 05:55 AM,Reporting
Deepti,13/Jul/23 10:43 AM,03/Apr/23 05:55 AM,Updates
Ravi,21/Aug/23 05:55 PM,18/Apr/23 03:31 AM,Send Email
Ravi,12/Oct/23 03:31 PM,20/Jun/23 08:19 AM,Business Development
Priyanka,16/Jul/23 05:55 PM,18/Jun/23 05:55 AM,Business Development
Ravi,18/Sep/23 03:31 AM,12/Jul/23 03:31 AM,Updates
Jyoti,04/Jun/23 08:19 PM,19/May/23 08:19 PM,Inspection
Priyanka,31/Aug/23 08:19 AM,10/May/23 03:31 AM,Reply to Customers
Sharan,07/Aug/23 10:43 AM,05/Sep/23 01:07 PM,Podcast
Deepti,11/Jun/23 05:55 PM,13/Jul/23 03:31 AM,Call
Priyanka,11/Jun/23 05:55 AM,21/Jun/23 01:07 PM,Call
Deepti,31/Jul/23 05:55 PM,12/Oct/23 05:55 PM,Reporting
Jyoti,29/Jun/23 10:43 AM,19/Jul/23 05:55 AM,Business Development
Deepti,07/Aug/23 03:31 AM,22/Jun/23 03:31 PM,Send Email
Priyanka,03/May/23 03:31 AM,04/Jul/23 10:43 AM,Reporting
Priyanka,21/Jun/23 05:55 AM,23/Jun/23 03:31 AM,Call
Ravi,31/Mar/23 08:19 PM,08/Sep/23 08:19 AM,Updates
Ravi,15/Jul/23 10:43 AM,09/Sep/23 10:43 AM,Reporting
Ravi,04/Aug/23 08:19 AM,05/Sep/23 03:31 PM,Call
Jyoti,10/Aug/23 05:55 AM,21/Apr/23 10:43 AM,Inspection
Jyoti,08/Jul/23 08:19 PM,01/Oct/23 10:43 PM,Business Development
Deepti,14/Apr/23 10:43 PM,03/Oct/23 03:31 AM,Inspection
Sharan,29/Sep/23 05:55 PM,13/Oct/23 01:07 AM,Business Development
Jyoti,19/Jul/23 05:55 AM,24/Sep/23 03:31 AM,Inspection
Priyanka,22/Apr/23 03:31 PM,29/Jun/23 10:43 PM,Updates
Sharan,27/Jul/23 01:07 PM,06/Apr/23 01:07 PM,Business Development
Sharan,29/Sep/23 08:19 AM,24/Aug/23 10:43 AM,Remote Inspection
Ravi,21/May/23 05:55 PM,12/Sep/23 03:31 PM,Send Email
Ravi,09/Apr/23 01:07 AM,14/Jul/23 03:31 AM,Reporting
Priyanka,24/Aug/23 03:31 PM,16/Apr/23 01:07 AM,Inspection
Sharan,19/Jul/23 10:43 AM,10/Apr/23 08:19 AM,Send Email
Ravi,11/May/23 08:19 PM,20/May/23 10:43 PM,Updates
Ravi,11/Aug/23 10:43 AM,16/Jul/23 10:43 PM,Reply to Customers
Deepti,05/Oct/23 08:19 PM,28/Jul/23 10:43 AM,Remote Inspection
Deepti,21/Jun/23 05:55 AM,23/Sep/23 05:55 AM,Reporting
Deepti,07/Jul/23 01:07 AM,18/Apr/23 03:31 PM,Send Email
Priyanka,26/Jul/23 01:07 PM,27/Apr/23 01:07 PM,Reporting
Priyanka,12/Aug/23 05:55 AM,06/Jul/23 10:43 PM,Fund raising
Priyanka,28/Jun/23 05:55 AM,02/Jun/23 03:31 AM,Business Development
Ravi,23/Aug/23 03:31 PM,11/May/23 08:19 AM,Inspection
Jyoti,03/Oct/23 03:31 PM,01/Sep/23 05:55 AM,Reply to Customers
Jyoti,17/May/23 03:31 AM,13/May/23 08:19 AM,Fund raising
Priyanka,15/Aug/23 08:19 PM,19/Aug/23 05:55 PM,Fund raising
Ravi,28/Jul/23 08:19 PM,09/Jul/23 08:19 PM,Remote Inspection
Priyanka,08/Sep/23 05:55 PM,08/Jul/23 03:31 PM,Business Development
Ravi,02/Jun/23 03:31 PM,08/Sep/23 10:43 AM,Remote Inspection
Ravi,25/Jul/23 10:43 PM,12/Jul/23 03:31 PM,Send Email
Jyoti,11/Jul/23 10:43 PM,22/May/23 08:19 PM,Inspection
Priyanka,23/Sep/23 08:19 PM,10/Jul/23 05:55 AM,Call
Ravi,11/Jun/23 01:07 PM,28/Sep/23 01:07 AM,Call
Priyanka,21/May/23 05:55 AM,22/Apr/23 05:55 AM,Reporting
Ravi,29/Apr/23 08:19 AM,01/Sep/23 10:43 AM,Remote Inspection
Deepti,05/Jun/23 03:31 PM,08/Aug/23 05:55 PM,Updates
Ravi,14/Aug/23 05:55 PM,11/Jul/23 05:55 PM,Podcast
Jyoti,12/Sep/23 05:55 AM,26/May/23 10:43 PM,Inspection
Ravi,30/May/23 03:31 AM,01/Oct/23 10:43 AM,Call
Ravi,16/Jul/23 01:07 AM,26/May/23 08:19 PM,Reporting
Priyanka,13/Jul/23 08:19 AM,21/Jul/23 10:43 PM,Updates
Jyoti,17/Sep/23 01:07 AM,21/Sep/23 08:19 AM,Call
Sharan,04/Jun/23 05:55 AM,03/Sep/23 10:43 PM,Call
Jyoti,01/Apr/23 05:55 AM,14/Apr/23 05:55 PM,Call
Deepti,11/Jul/23 05:55 PM,02/Sep/23 08:19 PM,Updates
Priyanka,15/Apr/23 08:19 PM,11/Aug/23 10:43 AM,Call
Deepti,24/May/23 03:31 PM,18/Jul/23 05:55 AM,Remote Inspection
Jyoti,24/Aug/23 01:07 PM,29/Apr/23 10:43 AM,Updates
Ravi,30/Sep/23 01:07 AM,21/Sep/23 03:31 AM,Business Development
Priyanka,26/Jul/23 05:55 AM,25/Sep/23 08:19 PM,Reporting
Sharan,11/Oct/23 01:07 AM,20/Aug/23 01:07 PM,Reporting
Sharan,17/Jun/23 01:07 AM,02/Jul/23 08:19 AM,Fund raising
Jyoti,24/Jun/23 05:55 AM,11/Jul/23 05:55 AM,Send Email
Deepti,10/Aug/23 10:43 PM,03/Jul/23 05:55 AM,Call
Jyoti,29/Aug/23 05:55 PM,09/Apr/23 05:55 PM,Reply to Customers
Ravi,14/Aug/23 01:07 PM,17/Jun/23 08:19 AM,Remote Inspection
Sharan,12/Aug/23 05:55 AM,06/Jul/23 01:07 AM,Reply to Customers
Deepti,30/Apr/23 03:31 AM,19/Jul/23 10:43 PM,Reporting
Deepti,28/Apr/23 08:19 AM,26/Aug/23 01:07 PM,Call
Priyanka,11/Sep/23 03:31 PM,16/Aug/23 01:07 PM,Call
Priyanka,12/Sep/23 05:55 AM,23/May/23 08:19 AM,Business Development
Deepti,27/Sep/23 08:19 AM,05/Jul/23 08:19 AM,Call
Deepti,27/Jul/23 03:31 PM,27/Jun/23 01:07 PM,Remote Inspection
Jyoti,20/May/23 05:55 AM,02/Apr/23 05:55 PM,Business Development
Priyanka,14/Jul/23 08:19 AM,15/Apr/23 05:55 AM,Reporting
Sharan,19/Aug/23 08:19 AM,16/Jul/23 01:07 PM,Fund raising
Jyoti,22/Sep/23 01:07 PM,07/Sep/23 01:07 AM,Fund raising
Jyoti,08/Apr/23 01:07 AM,09/Sep/23 05:55 AM,Reply to Customers
Deepti,30/Apr/23 08:19 PM,09/May/23 10:43 PM,Call
Deepti,21/Aug/23 10:43 PM,04/Jul/23 01:07 AM,Remote Inspection
Priyanka,31/May/23 05:55 AM,20/Jun/23 01:07 AM,Reply to Customers
Priyanka,01/Sep/23 08:19 AM,11/May/23 03:31 AM,Reply to Customers
Ravi,14/Oct/23 10:43 AM,24/Jul/23 08:19 PM,Send Email
Ravi,01/May/23 10:43 PM,21/Jun/23 03:31 AM,Remote Inspection
Ravi,13/May/23 01:07 PM,15/Jul/23 10:43 AM,Fund raising
Deepti,28/Aug/23 10:43 PM,03/Aug/23 10:43 PM,Reporting
Priyanka,08/Jun/23 03:31 AM,24/Aug/23 01:07 AM,Podcast
Priyanka,12/Sep/23 03:31 PM,09/May/23 05:55 PM,Reporting
Deepti,10/Jul/23 01:07 PM,05/May/23 03:31 PM,Reporting
Sharan,26/Sep/23 08:19 AM,08/Apr/23 08:19 PM,Reporting
Priyanka,22/Jun/23 05:55 AM,30/Jul/23 03:31 PM,Business Development
Sharan,04/Aug/23 03:31 PM,25/Apr/23 10:43 PM,Inspection
Ravi,23/Jun/23 10:43 AM,26/Jul/23 03:31 AM,Call
Sharan,16/Jun/23 08:19 AM,26/Apr/23 10:43 PM,Business Development
Sharan,28/Aug/23 01:07 AM,13/Jun/23 01:07 AM,Reply to Customers
Sharan,22/Jul/23 05:55 AM,07/Jul/23 03:31 AM,Call
Jyoti,05/Aug/23 05:55 AM,20/Apr/23 03:31 AM,Inspection
Sharan,18/Aug/23 05:55 AM,01/Oct/23 08:19 PM,Podcast
Priyanka,28/Aug/23 08:19 PM,11/May/23 05:55 PM,Send Email
Sharan,01/Sep/23 01:07 AM,17/Apr/23 03:31 AM,Fund raising
Sharan,29/Sep/23 03:31 PM,14/Jun/23 10:43 AM,Updates
Ravi,11/Jul/23 03:31 PM,26/Jun/23 01:07 PM,Reply to Customers
Jyoti,28/May/23 10:43 PM,11/Jun/23 03:31 PM,Business Development
Deepti,14/Sep/23 03:31 PM,19/Sep/23 01:07 PM,Send Email
Sharan,14/Jun/23 08:19 PM,07/Jun/23 03:31 AM,Business Development
Sharan,05/Apr/23 05:55 PM,28/Jul/23 03:31 AM,Reporting
Priyanka,05/Jul/23 01:07 PM,29/Jun/23 10:43 PM,Call
Sharan,17/Sep/23 05:55 PM,27/May/23 01:07 PM,Fund raising
Ravi,08/Jun/23 01:07 AM,10/May/23 08:19 AM,Send Email
Deepti,01/Oct/23 05:55 AM,10/Sep/23 05:55 PM,Podcast
Priyanka,10/Sep/23 05:55 PM,12/Apr/23 05:55 PM,Remote Inspection
Deepti,26/Jul/23 05:55 PM,14/Oct/23 10:43 PM,Remote Inspection
Deepti,19/Jul/23 03:31 AM,03/Sep/23 01:07 AM,Send Email
Ravi,05/Jun/23 08:19 AM,09/May/23 10:43 AM,Remote Inspection
Sharan,21/Jun/23 05:55 PM,16/Sep/23 03:31 AM,Call
Sharan,24/Jun/23 03:31 AM,11/Apr/23 03:31 AM,Call
Sharan,31/Mar/23 03:31 AM,30/May/23 10:43 AM,Call
Sharan,18/Aug/23 05:55 AM,02/Oct/23 05:55 PM,Inspection
Sharan,16/Sep/23 01:07 PM,30/Jul/23 05:55 AM,Remote Inspection
Ravi,01/Sep/23 05:55 AM,17/Sep/23 01:07 PM,Podcast
